indicator,year,value,iso_code,units,name
Education,2000,4.949369907,SLE,% of GDP,Sierra Leone
Education,2001,3.432719946,SLE,% of GDP,Sierra Leone
Education,2002,3.54527998,SLE,% of GDP,Sierra Leone
Education,2003,3.260610104,SLE,% of GDP,Sierra Leone
Education,2004,3.107130051,SLE,% of GDP,Sierra Leone
Education,2005,2.796979904,SLE,% of GDP,Sierra Leone
Education,2007,2.558510065,SLE,% of GDP,Sierra Leone
Education,2008,2.413170099,SLE,% of GDP,Sierra Leone
Education,2009,2.778140068,SLE,% of GDP,Sierra Leone
Education,2010,2.588639975,SLE,% of GDP,Sierra Leone
Education,2011,2.668900013,SLE,% of GDP,Sierra Leone
Education,2012,2.872040033,SLE,% of GDP,Sierra Leone
Education,2013,2.379810095,SLE,% of GDP,Sierra Leone
Education,2014,2.662919998,SLE,% of GDP,Sierra Leone
Education,2015,3.057290077,SLE,% of GDP,Sierra Leone
Education,2016,3.060230017,SLE,% of GDP,Sierra Leone
Education,2017,4.660960197,SLE,% of GDP,Sierra Leone
Education,2018,6.989630222,SLE,% of GDP,Sierra Leone
Education,2019,7.44701004,SLE,% of GDP,Sierra Leone
Education,2020,8.809550285,SLE,% of GDP,Sierra Leone
Education,2021,9.08673954,SLE,% of GDP,Sierra Leone
Education,2000,2.838680029,SLV,% of GDP,El Salvador
Education,2002,3.242840052,SLV,% of GDP,El Salvador
Education,2003,3.134670019,SLV,% of GDP,El Salvador
Education,2005,3.177850008,SLV,% of GDP,El Salvador
Education,2006,3.492980003,SLV,% of GDP,El Salvador
Education,2007,3.60984993,SLV,% of GDP,El Salvador
Education,2008,4.458109856,SLV,% of GDP,El Salvador
Education,2009,4.659500122,SLV,% of GDP,El Salvador
Education,2010,4.048079967,SLV,% of GDP,El Salvador
Education,2011,3.89854002,SLV,% of GDP,El Salvador
Education,2012,3.712440014,SLV,% of GDP,El Salvador
Education,2013,3.801490068,SLV,% of GDP,El Salvador
Education,2014,3.824160099,SLV,% of GDP,El Salvador
Education,2015,3.909879923,SLV,% of GDP,El Salvador
Education,2016,3.825239897,SLV,% of GDP,El Salvador
Education,2017,3.725229979,SLV,% of GDP,El Salvador
Education,2018,3.605750084,SLV,% of GDP,El Salvador
Education,2019,3.385159969,SLV,% of GDP,El Salvador
Education,2020,4.070828355,SLV,% of GDP,El Salvador
Education,2010,2.62883997,SMR,% of GDP,San Marino
Education,2011,2.702960014,SMR,% of GDP,San Marino
Education,2015,3.44286575,SMR,% of GDP,San Marino
Education,2016,3.337201596,SMR,% of GDP,San Marino
Education,2017,3.369970083,SMR,% of GDP,San Marino
Education,2018,3.555160046,SMR,% of GDP,San Marino
Education,2019,3.379699945,SMR,% of GDP,San Marino
Education,2020,3.424619913,SMR,% of GDP,San Marino
Education,2017,0.12717403,SOM,% of GDP,Somalia
Education,2018,0.230991211,SOM,% of GDP,Somalia
Education,2019,0.27,SOM,% of GDP,Somalia
Education,2007,4.209839821,SRB,% of GDP,Serbia
Education,2008,4.441999912,SRB,% of GDP,Serbia
Education,2009,4.483980179,SRB,% of GDP,Serbia
Education,2010,4.327809811,SRB,% of GDP,Serbia
Education,2011,4.238359928,SRB,% of GDP,Serbia
Education,2012,4.164209843,SRB,% of GDP,Serbia
Education,2014,3.926980019,SRB,% of GDP,Serbia
Education,2015,3.78640008,SRB,% of GDP,Serbia
Education,2016,3.63470006,SRB,% of GDP,Serbia
Education,2017,3.710160017,SRB,% of GDP,Serbia
Education,2018,3.582319975,SRB,% of GDP,Serbia
Education,2019,3.616470098,SRB,% of GDP,Serbia
Education,2011,0.962890029,SSD,% of GDP,South Sudan
Education,2012,1.24552816,SSD,% of GDP,South Sudan
Education,2013,1.024500012,SSD,% of GDP,South Sudan
Education,2014,1.232460022,SSD,% of GDP,South Sudan
Education,2015,1.465559959,SSD,% of GDP,South Sudan
Education,2016,1.543900013,SSD,% of GDP,South Sudan
Education,2002,2.720580101,STP,% of GDP,Sao Tome and Principe
Education,2003,3.246929884,STP,% of GDP,Sao Tome and Principe
Education,2004,3.234709978,STP,% of GDP,Sao Tome and Principe
Education,2005,4.856450081,STP,% of GDP,Sao Tome and Principe
Education,2006,4.271180153,STP,% of GDP,Sao Tome and Principe
Education,2007,6.286829948,STP,% of GDP,Sao Tome and Principe
Education,2008,5.554490089,STP,% of GDP,Sao Tome and Principe
Education,2009,10.67790031,STP,% of GDP,Sao Tome and Principe
Education,2010,9.651470184,STP,% of GDP,Sao Tome and Principe
Education,2011,8.89109993,STP,% of GDP,Sao Tome and Principe
Education,2012,6.339509964,STP,% of GDP,Sao Tome and Principe
Education,2013,5.939690113,STP,% of GDP,Sao Tome and Principe
Education,2014,3.749059916,STP,% of GDP,Sao Tome and Principe
Education,2015,3.864599943,STP,% of GDP,Sao Tome and Principe
Education,2016,5.173039913,STP,% of GDP,Sao Tome and Principe
Education,2017,5.036369801,STP,% of GDP,Sao Tome and Principe
Education,2018,5.235109806,STP,% of GDP,Sao Tome and Principe
Education,2019,5.921549797,STP,% of GDP,Sao Tome and Principe
Education,2020,5.011380196,STP,% of GDP,Sao Tome and Principe
Education,2000,3.864680052,SVK,% of GDP,Slovakia
Education,2001,3.93569994,SVK,% of GDP,Slovakia
Education,2002,4.245399952,SVK,% of GDP,Slovakia
Education,2003,4.209569931,SVK,% of GDP,Slovakia
Education,2004,4.101570129,SVK,% of GDP,Slovakia
Education,2005,3.759959936,SVK,% of GDP,Slovakia
Education,2006,3.707700014,SVK,% of GDP,Slovakia
Education,2007,3.523210049,SVK,% of GDP,Slovakia
Education,2008,3.521650076,SVK,% of GDP,Slovakia
Education,2009,4.006410122,SVK,% of GDP,Slovakia
Education,2010,4.060910225,SVK,% of GDP,Slovakia
Education,2011,3.915199995,SVK,% of GDP,Slovakia
Education,2012,3.874190092,SVK,% of GDP,Slovakia
Education,2013,4.084050179,SVK,% of GDP,Slovakia
Education,2014,4.230410099,SVK,% of GDP,Slovakia
Education,2015,4.592060089,SVK,% of GDP,Slovakia
Education,2016,3.91286993,SVK,% of GDP,Slovakia
Education,2017,3.942780018,SVK,% of GDP,Slovakia
Education,2018,3.972569942,SVK,% of GDP,Slovakia
Education,2019,4.29046011,SVK,% of GDP,Slovakia
Education,2020,4.61,SVK,% of GDP,Slovakia
Education,2001,5.756830215,SVN,% of GDP,Slovenia
Education,2002,5.672860146,SVN,% of GDP,Slovenia
Education,2003,5.70333004,SVN,% of GDP,Slovenia
Education,2004,5.64425993,SVN,% of GDP,Slovenia
Education,2005,5.6040802,SVN,% of GDP,Slovenia
Education,2006,5.590660095,SVN,% of GDP,Slovenia
Education,2007,5.11661005,SVN,% of GDP,Slovenia
Education,2008,5.109519958,SVN,% of GDP,Slovenia
Education,2009,5.554969788,SVN,% of GDP,Slovenia
Education,2010,5.545460224,SVN,% of GDP,Slovenia
Education,2011,5.541259766,SVN,% of GDP,Slovenia
Education,2012,5.620230198,SVN,% of GDP,Slovenia
Education,2013,5.405729771,SVN,% of GDP,Slovenia
Education,2014,5.291699886,SVN,% of GDP,Slovenia
Education,2015,4.909530163,SVN,% of GDP,Slovenia
Education,2016,4.792669773,SVN,% of GDP,Slovenia
Education,2017,4.780539989,SVN,% of GDP,Slovenia
Education,2018,4.935870171,SVN,% of GDP,Slovenia
Education,2019,4.910289764,SVN,% of GDP,Slovenia
Education,2020,5.76,SVN,% of GDP,Slovenia
Education,2000,6.740149975,SWE,% of GDP,Sweden
Education,2001,6.617640018,SWE,% of GDP,Sweden
Education,2002,6.924349785,SWE,% of GDP,Sweden
Education,2003,6.791429996,SWE,% of GDP,Sweden
Education,2004,6.663109779,SWE,% of GDP,Sweden
Education,2005,6.506400108,SWE,% of GDP,Sweden
Education,2006,6.364290237,SWE,% of GDP,Sweden
Education,2007,6.171589851,SWE,% of GDP,Sweden
Education,2008,6.344550133,SWE,% of GDP,Sweden
Education,2009,6.749710083,SWE,% of GDP,Sweden
Education,2010,6.522689819,SWE,% of GDP,Sweden
Education,2011,6.366919994,SWE,% of GDP,Sweden
Education,2012,7.536970139,SWE,% of GDP,Sweden
Education,2013,7.611209869,SWE,% of GDP,Sweden
Education,2014,7.573729992,SWE,% of GDP,Sweden
Education,2015,7.443900108,SWE,% of GDP,Sweden
Education,2016,7.618619919,SWE,% of GDP,Sweden
Education,2017,7.568830013,SWE,% of GDP,Sweden
Education,2018,7.640840054,SWE,% of GDP,Sweden
Education,2019,7.638510227,SWE,% of GDP,Sweden
Education,2020,7.17,SWE,% of GDP,Sweden
Education,2000,5.508480072,SWZ,% of GDP,Eswatini
Education,2001,4.838240147,SWZ,% of GDP,Eswatini
Education,2002,4.440869808,SWZ,% of GDP,Eswatini
Education,2003,5.816770077,SWZ,% of GDP,Eswatini
Education,2004,5.401609898,SWZ,% of GDP,Eswatini
Education,2005,6.484620094,SWZ,% of GDP,Eswatini
Education,2006,6.554759979,SWZ,% of GDP,Eswatini
Education,2008,6.618120193,SWZ,% of GDP,Eswatini
Education,2009,6.471350193,SWZ,% of GDP,Eswatini
Education,2010,6.118370056,SWZ,% of GDP,Eswatini
Education,2011,6.864329815,SWZ,% of GDP,Eswatini
Education,2012,5.59408856,SWZ,% of GDP,Eswatini
Education,2013,5.084610297,SWZ,% of GDP,Eswatini
Education,2014,7.070590019,SWZ,% of GDP,Eswatini
Education,2015,5.355750084,SWZ,% of GDP,Eswatini
Education,2016,5.414669991,SWZ,% of GDP,Eswatini
Education,2017,6.138090134,SWZ,% of GDP,Eswatini
Education,2018,5.679160118,SWZ,% of GDP,Eswatini
Education,2019,5.645549774,SWZ,% of GDP,Eswatini
Education,2020,5.342339993,SWZ,% of GDP,Eswatini
Education,2021,4.995299816,SWZ,% of GDP,Eswatini
Education,2002,5.193329811,SYC,% of GDP,Seychelles
Education,2003,5.374929905,SYC,% of GDP,Seychelles
Education,2006,4.770120144,SYC,% of GDP,Seychelles
Education,2010,3.548259974,SYC,% of GDP,Seychelles
Education,2011,3.606440067,SYC,% of GDP,Seychelles
Education,2012,2.613929987,SYC,% of GDP,Seychelles
Education,2013,3.608129978,SYC,% of GDP,Seychelles
Education,2014,4.083680153,SYC,% of GDP,Seychelles
Education,2015,4.222899914,SYC,% of GDP,Seychelles
Education,2016,4.421020031,SYC,% of GDP,Seychelles
Education,2017,3.677289963,SYC,% of GDP,Seychelles
Education,2018,4.498839855,SYC,% of GDP,Seychelles
Education,2019,3.914589882,SYC,% of GDP,Seychelles
Education,2020,5.150730133,SYC,% of GDP,Seychelles
Education,2000,2.646709919,TCD,% of GDP,Chad
Education,2001,2.42614007,TCD,% of GDP,Chad
Education,2004,1.592949986,TCD,% of GDP,Chad
Education,2005,1.694769979,TCD,% of GDP,Chad
Education,2009,2.311739922,TCD,% of GDP,Chad
Education,2010,1.981940031,TCD,% of GDP,Chad
Education,2011,2.2579,TCD,% of GDP,Chad
Education,2012,2.206150055,TCD,% of GDP,Chad
Education,2013,2.850709915,TCD,% of GDP,Chad
Education,2014,2.599999905,TCD,% of GDP,Chad
Education,2015,2.400000095,TCD,% of GDP,Chad
Education,2016,2.299999952,TCD,% of GDP,Chad
Education,2017,2.454819918,TCD,% of GDP,Chad
Education,2018,2.25948,TCD,% of GDP,Chad
Education,2019,2.372459888,TCD,% of GDP,Chad
Education,2020,2.90850997,TCD,% of GDP,Chad
Education,2021,2.88812995,TCD,% of GDP,Chad
Education,2000,3.920900106,TGO,% of GDP,Togo
Education,2001,3.767040014,TGO,% of GDP,Togo
Education,2002,3.487449884,TGO,% of GDP,Togo
Education,2003,3.326090097,TGO,% of GDP,Togo
Education,2004,3.109630108,TGO,% of GDP,Togo
Education,2005,3.159780025,TGO,% of GDP,Togo
Education,2006,3.435009956,TGO,% of GDP,Togo
Education,2007,3.510629892,TGO,% of GDP,Togo
Education,2008,3.285300016,TGO,% of GDP,Togo
Education,2009,3.867880106,TGO,% of GDP,Togo
Education,2010,4.096350193,TGO,% of GDP,Togo
Education,2011,4.309299946,TGO,% of GDP,Togo
Education,2012,4.719200134,TGO,% of GDP,Togo
Education,2013,4.423649788,TGO,% of GDP,Togo
Education,2014,4.78455019,TGO,% of GDP,Togo
Education,2015,5.10860014,TGO,% of GDP,Togo
Education,2016,3.686490059,TGO,% of GDP,Togo
Education,2017,3.760529995,TGO,% of GDP,Togo
Education,2018,4.043940067,TGO,% of GDP,Togo
Education,2019,4.069139957,TGO,% of GDP,Togo
Education,2020,3.991250038,TGO,% of GDP,Togo
Education,2000,5.25345993,THA,% of GDP,Thailand
Education,2001,4.81787014,THA,% of GDP,Thailand
Education,2002,3.864919901,THA,% of GDP,Thailand
Education,2003,3.725610018,THA,% of GDP,Thailand
Education,2004,4.030889988,THA,% of GDP,Thailand
Education,2005,3.93859005,THA,% of GDP,Thailand
Education,2006,4.05038023,THA,% of GDP,Thailand
Education,2007,3.603149891,THA,% of GDP,Thailand
Education,2008,3.508500099,THA,% of GDP,Thailand
Education,2009,3.861939907,THA,% of GDP,Thailand
Education,2010,3.508440018,THA,% of GDP,Thailand
Education,2011,4.805550098,THA,% of GDP,Thailand
Education,2012,3.596918334,THA,% of GDP,Thailand
Education,2013,3.824398432,THA,% of GDP,Thailand
Education,2014,3.919177519,THA,% of GDP,Thailand
Education,2015,3.863976227,THA,% of GDP,Thailand
Education,2016,3.767617568,THA,% of GDP,Thailand
Education,2017,3.465321476,THA,% of GDP,Thailand
Education,2018,3.198600011,THA,% of GDP,Thailand
Education,2019,3.020620205,THA,% of GDP,Thailand
Education,2020,3.145710939,THA,% of GDP,Thailand
Education,2000,2.328710079,TJK,% of GDP,Tajikistan
Education,2001,2.376590014,TJK,% of GDP,Tajikistan
Education,2002,2.775789976,TJK,% of GDP,Tajikistan
Education,2003,2.420789957,TJK,% of GDP,Tajikistan
Education,2004,2.772030115,TJK,% of GDP,Tajikistan
Education,2005,3.512130022,TJK,% of GDP,Tajikistan
Education,2006,3.40350008,TJK,% of GDP,Tajikistan
Education,2007,3.413269997,TJK,% of GDP,Tajikistan
Education,2008,3.459830046,TJK,% of GDP,Tajikistan
Education,2009,4.098309994,TJK,% of GDP,Tajikistan
Education,2010,4.006750107,TJK,% of GDP,Tajikistan
Education,2011,3.935110092,TJK,% of GDP,Tajikistan
Education,2012,4.018030167,TJK,% of GDP,Tajikistan
Education,2015,4.967740059,TJK,% of GDP,Tajikistan
Education,2016,5.763679981,TJK,% of GDP,Tajikistan
Education,2017,5.83796978,TJK,% of GDP,Tajikistan
Education,2018,5.5583601,TJK,% of GDP,Tajikistan
Education,2019,5.712900162,TJK,% of GDP,Tajikistan
Education,2020,5.917162849,TJK,% of GDP,Tajikistan
Education,2008,8.670570374,TLS,% of GDP,Timor-Leste
Education,2009,12.90345955,TLS,% of GDP,Timor-Leste
Education,2010,11.10760975,TLS,% of GDP,Timor-Leste
Education,2011,10.1947298,TLS,% of GDP,Timor-Leste
Education,2012,7.166745364,TLS,% of GDP,Timor-Leste
Education,2013,5.681403086,TLS,% of GDP,Timor-Leste
Education,2014,7.660111782,TLS,% of GDP,Timor-Leste
Education,2015,6.29563263,TLS,% of GDP,Timor-Leste
Education,2016,6.019240132,TLS,% of GDP,Timor-Leste
Education,2017,5.144508885,TLS,% of GDP,Timor-Leste
Education,2018,4.819879057,TLS,% of GDP,Timor-Leste
Education,2019,4.137038355,TLS,% of GDP,Timor-Leste
Education,2020,4.15306172,TLS,% of GDP,Timor-Leste
Education,2000,4.878079891,TON,% of GDP,Tonga
Education,2001,4.477560043,TON,% of GDP,Tonga
Education,2002,3.795000076,TON,% of GDP,Tonga
Education,2003,4.159510136,TON,% of GDP,Tonga
Education,2004,3.91376996,TON,% of GDP,Tonga
Education,2018,6.372910023,TON,% of GDP,Tonga
Education,2019,7.959630013,TON,% of GDP,Tonga
Education,2020,6.520573182,TON,% of GDP,Tonga
Education,2021,6.606177343,TON,% of GDP,Tonga
Education,2000,6.201960087,TUN,% of GDP,Tunisia
Education,2001,6.201849937,TUN,% of GDP,Tunisia
Education,2002,5.790060043,TUN,% of GDP,Tunisia
Education,2003,6.81675005,TUN,% of GDP,Tunisia
Education,2004,6.720789909,TUN,% of GDP,Tunisia
Education,2005,6.451570034,TUN,% of GDP,Tunisia
Education,2006,6.438799858,TUN,% of GDP,Tunisia
Education,2007,6.464519978,TUN,% of GDP,Tunisia
Education,2008,6.271570206,TUN,% of GDP,Tunisia
Education,2009,6.528480053,TUN,% of GDP,Tunisia
Education,2010,5.963039875,TUN,% of GDP,Tunisia
Education,2011,7.554369926,TUN,% of GDP,Tunisia
Education,2012,5.950860023,TUN,% of GDP,Tunisia
Education,2013,6.967450142,TUN,% of GDP,Tunisia
Education,2014,6.881869793,TUN,% of GDP,Tunisia
Education,2015,6.220449924,TUN,% of GDP,Tunisia
Education,2016,7.32434988,TUN,% of GDP,Tunisia
Education,2000,2.516880035,TUR,% of GDP,Türkiye
Education,2001,2.634619951,TUR,% of GDP,Türkiye
Education,2002,2.728060007,TUR,% of GDP,Türkiye
Education,2003,2.851310015,TUR,% of GDP,Türkiye
Education,2004,2.989989996,TUR,% of GDP,Türkiye
Education,2006,2.728060007,TUR,% of GDP,Türkiye
Education,2010,3.787013491,TUR,% of GDP,Türkiye
Education,2011,4.221519947,TUR,% of GDP,Türkiye
Education,2012,4.387219906,TUR,% of GDP,Türkiye
Education,2013,4.344810009,TUR,% of GDP,Türkiye
Education,2014,4.412580013,TUR,% of GDP,Türkiye
Education,2015,4.322199821,TUR,% of GDP,Türkiye
Education,2016,4.627739906,TUR,% of GDP,Türkiye
Education,2017,4.323689938,TUR,% of GDP,Türkiye
Education,2018,4.294069767,TUR,% of GDP,Türkiye
Education,2019,4.447780132,TUR,% of GDP,Türkiye
Education,2020,3.36,TUR,% of GDP,Türkiye
Education,2004,3.561229944,TZA,% of GDP,Tanzania
Education,2005,3.546250105,TZA,% of GDP,Tanzania
Education,2006,3.009919882,TZA,% of GDP,Tanzania
Education,2007,4.033420086,TZA,% of GDP,Tanzania
Education,2008,4.185910225,TZA,% of GDP,Tanzania
Education,2009,3.960760117,TZA,% of GDP,Tanzania
Education,2010,4.541699886,TZA,% of GDP,Tanzania
Education,2011,3.558290005,TZA,% of GDP,Tanzania
Education,2012,3.470930099,TZA,% of GDP,Tanzania
Education,2013,3.357959986,TZA,% of GDP,Tanzania
Education,2014,3.384880066,TZA,% of GDP,Tanzania
Education,2015,4.194869995,TZA,% of GDP,Tanzania
Education,2016,4.101970196,TZA,% of GDP,Tanzania
Education,2017,4.430510044,TZA,% of GDP,Tanzania
Education,2018,3.696439981,TZA,% of GDP,Tanzania
Education,2019,3.596839905,TZA,% of GDP,Tanzania
Education,2020,3.225150108,TZA,% of GDP,Tanzania
Education,2021,3.297790051,TZA,% of GDP,Tanzania
Education,2000,2.461669922,UGA,% of GDP,Uganda
Education,2004,4.952370167,UGA,% of GDP,Uganda
Education,2005,2.900000095,UGA,% of GDP,Uganda
Education,2006,2.50999999,UGA,% of GDP,Uganda
Education,2007,2.339999914,UGA,% of GDP,Uganda
Education,2008,1.960000038,UGA,% of GDP,Uganda
Education,2009,1.649999976,UGA,% of GDP,Uganda
Education,2010,1.727399945,UGA,% of GDP,Uganda
Education,2011,2.298909903,UGA,% of GDP,Uganda
Education,2012,1.797469974,UGA,% of GDP,Uganda
Education,2013,1.871140003,UGA,% of GDP,Uganda
Education,2014,1.914720058,UGA,% of GDP,Uganda
Education,2015,2.32152009,UGA,% of GDP,Uganda
Education,2016,2.1378901,UGA,% of GDP,Uganda
Education,2017,2.253639936,UGA,% of GDP,Uganda
Education,2018,2.130520105,UGA,% of GDP,Uganda
Education,2019,1.529999971,UGA,% of GDP,Uganda
Education,2020,2.586280107,UGA,% of GDP,Uganda
Education,2021,2.66505003,UGA,% of GDP,Uganda
Education,2000,4.022930145,UKR,% of GDP,Ukraine
Education,2001,4.525680065,UKR,% of GDP,Ukraine
Education,2002,5.240069866,UKR,% of GDP,Ukraine
Education,2003,5.400189877,UKR,% of GDP,Ukraine
Education,2004,5.123760223,UKR,% of GDP,Ukraine
Education,2005,5.848199844,UKR,% of GDP,Ukraine
Education,2006,5.979459763,UKR,% of GDP,Ukraine
Education,2007,5.902440071,UKR,% of GDP,Ukraine
Education,2008,6.152420044,UKR,% of GDP,Ukraine
Education,2009,7.050749779,UKR,% of GDP,Ukraine
Education,2010,7.397079945,UKR,% of GDP,Ukraine
Education,2011,5.937709808,UKR,% of GDP,Ukraine
Education,2012,6.442699909,UKR,% of GDP,Ukraine
Education,2013,6.41989994,UKR,% of GDP,Ukraine
Education,2014,5.874939919,UKR,% of GDP,Ukraine
Education,2015,5.74255991,UKR,% of GDP,Ukraine
Education,2016,5.00977993,UKR,% of GDP,Ukraine
Education,2017,5.417079926,UKR,% of GDP,Ukraine
Education,2018,5.319920063,UKR,% of GDP,Ukraine
Education,2019,5.441299915,UKR,% of GDP,Ukraine
Education,2020,5.382319927,UKR,% of GDP,Ukraine
Education,2000,2.422549963,URY,% of GDP,Uruguay
Education,2001,2.800960064,URY,% of GDP,Uruguay
Education,2002,2.32220006,URY,% of GDP,Uruguay
Education,2003,2.068209887,URY,% of GDP,Uruguay
Education,2004,2.499540091,URY,% of GDP,Uruguay
Education,2005,2.714750051,URY,% of GDP,Uruguay
Education,2006,2.880259991,URY,% of GDP,Uruguay
Education,2011,4.355269909,URY,% of GDP,Uruguay
Education,2012,4.330517129,URY,% of GDP,Uruguay
Education,2013,4.519380093,URY,% of GDP,Uruguay
Education,2014,4.584980011,URY,% of GDP,Uruguay
Education,2015,4.554249763,URY,% of GDP,Uruguay
Education,2016,4.382810116,URY,% of GDP,Uruguay
Education,2017,4.470970154,URY,% of GDP,Uruguay
Education,2018,4.662799835,URY,% of GDP,Uruguay
Education,2019,4.703259945,URY,% of GDP,Uruguay
Education,2020,4.552070141,URY,% of GDP,Uruguay
Education,2010,6.719972919,USA,% of GDP,United States
Education,2011,6.521565246,USA,% of GDP,United States
Education,2012,6.275856406,USA,% of GDP,United States
Education,2013,6.250931904,USA,% of GDP,United States
Education,2014,6.137388426,USA,% of GDP,United States
Education,2015,4.953410149,USA,% of GDP,United States
Education,2016,4.798150063,USA,% of GDP,United States
Education,2017,5.109220028,USA,% of GDP,United States
Education,2018,4.912330151,USA,% of GDP,United States
Education,2019,4.988709927,USA,% of GDP,United States
Education,2020,6.05,USA,% of GDP,United States
Education,2011,6.195859909,UZB,% of GDP,Uzbekistan
Education,2012,6.395229816,UZB,% of GDP,Uzbekistan
Education,2013,5.741909981,UZB,% of GDP,Uzbekistan
Education,2014,5.713230133,UZB,% of GDP,Uzbekistan
Education,2015,5.494440079,UZB,% of GDP,Uzbekistan
Education,2016,5.380899906,UZB,% of GDP,Uzbekistan
Education,2017,5.032820225,UZB,% of GDP,Uzbekistan
Education,2018,5.900000095,UZB,% of GDP,Uzbekistan
Education,2019,7.001860142,UZB,% of GDP,Uzbekistan
Education,2020,4.922790051,UZB,% of GDP,Uzbekistan
Education,2000,7.913780212,VCT,% of GDP,St. Vincent and the Grenadines
Education,2002,7.801959991,VCT,% of GDP,St. Vincent and the Grenadines
Education,2003,8.637809753,VCT,% of GDP,St. Vincent and the Grenadines
Education,2005,6.350800037,VCT,% of GDP,St. Vincent and the Grenadines
Education,2007,5.671040058,VCT,% of GDP,St. Vincent and the Grenadines
Education,2009,5.689780235,VCT,% of GDP,St. Vincent and the Grenadines
Education,2010,5.085229874,VCT,% of GDP,St. Vincent and the Grenadines
Education,2015,5.160556585,VCT,% of GDP,St. Vincent and the Grenadines
Education,2016,5.733399868,VCT,% of GDP,St. Vincent and the Grenadines
Education,2017,5.73195982,VCT,% of GDP,St. Vincent and the Grenadines
Education,2018,5.693779945,VCT,% of GDP,St. Vincent and the Grenadines
Education,2006,3.669059992,VEN,% of GDP,Venezuela
Education,2007,3.627320051,VEN,% of GDP,Venezuela
Education,2009,6.874680042,VEN,% of GDP,Venezuela
Education,2015,1.930179954,VEN,% of GDP,Venezuela
Education,2016,1.190230012,VEN,% of GDP,Venezuela
Education,2017,1.344079971,VEN,% of GDP,Venezuela
Education,2008,4.886740208,VNM,% of GDP,Vietnam
Education,2009,4.816500187,VNM,% of GDP,Vietnam
Education,2010,5.137219906,VNM,% of GDP,Vietnam
Education,2011,4.813720226,VNM,% of GDP,Vietnam
Education,2012,5.533289909,VNM,% of GDP,Vietnam
Education,2013,5.65199995,VNM,% of GDP,Vietnam
Education,2014,4.438379666,VNM,% of GDP,Vietnam
Education,2015,4.465760231,VNM,% of GDP,Vietnam
Education,2016,4.344810009,VNM,% of GDP,Vietnam
Education,2017,4.085539818,VNM,% of GDP,Vietnam
Education,2018,4.167449951,VNM,% of GDP,Vietnam
Education,2019,4.061970234,VNM,% of GDP,Vietnam
Education,2020,4.111616688,VNM,% of GDP,Vietnam
Education,2000,7.003630161,VUT,% of GDP,Vanuatu
Education,2001,8.95114994,VUT,% of GDP,Vanuatu
Education,2002,8.131979942,VUT,% of GDP,Vanuatu
Education,2003,8.441510201,VUT,% of GDP,Vanuatu
Education,2008,5.951509953,VUT,% of GDP,Vanuatu
Education,2009,5.160510063,VUT,% of GDP,Vanuatu
Education,2014,5.181950092,VUT,% of GDP,Vanuatu
Education,2015,5.603380203,VUT,% of GDP,Vanuatu
Education,2017,4.533530235,VUT,% of GDP,Vanuatu
Education,2019,1.777879953,VUT,% of GDP,Vanuatu
Education,2020,2.242320061,VUT,% of GDP,Vanuatu
Education,2000,3.582930088,WSM,% of GDP,Samoa
Education,2001,3.826289892,WSM,% of GDP,Samoa
Education,2002,3.841389894,WSM,% of GDP,Samoa
Education,2008,5.144209862,WSM,% of GDP,Samoa
Education,2010,5.849999905,WSM,% of GDP,Samoa
Education,2011,6.610000134,WSM,% of GDP,Samoa
Education,2012,5.159999847,WSM,% of GDP,Samoa
Education,2013,4.670000076,WSM,% of GDP,Samoa
Education,2014,5.409999847,WSM,% of GDP,Samoa
Education,2015,4.857729912,WSM,% of GDP,Samoa
Education,2016,4.164060116,WSM,% of GDP,Samoa
Education,2017,4.183159828,WSM,% of GDP,Samoa
Education,2018,4.532149792,WSM,% of GDP,Samoa
Education,2019,4.706250191,WSM,% of GDP,Samoa
Education,2020,4.809160233,WSM,% of GDP,Samoa
Education,2000,4.908810139,ZAF,% of GDP,South Africa
Education,2001,4.636179924,ZAF,% of GDP,South Africa
Education,2002,4.54569006,ZAF,% of GDP,South Africa
Education,2003,4.352099895,ZAF,% of GDP,South Africa
Education,2004,4.508979797,ZAF,% of GDP,South Africa
Education,2005,4.524499893,ZAF,% of GDP,South Africa
Education,2006,4.526519775,ZAF,% of GDP,South Africa
Education,2007,4.446670055,ZAF,% of GDP,South Africa
Education,2008,4.374249935,ZAF,% of GDP,South Africa
Education,2009,4.761189938,ZAF,% of GDP,South Africa
Education,2010,5.134970188,ZAF,% of GDP,South Africa
Education,2011,5.288980007,ZAF,% of GDP,South Africa
Education,2012,5.523230076,ZAF,% of GDP,South Africa
Education,2013,5.350719929,ZAF,% of GDP,South Africa
Education,2014,5.489779949,ZAF,% of GDP,South Africa
Education,2015,5.482850075,ZAF,% of GDP,South Africa
Education,2016,5.444240093,ZAF,% of GDP,South Africa
Education,2017,5.598670006,ZAF,% of GDP,South Africa
Education,2018,5.644010067,ZAF,% of GDP,South Africa
Education,2019,5.917709827,ZAF,% of GDP,South Africa
Education,2020,6.192880154,ZAF,% of GDP,South Africa
Education,2021,6.604660034,ZAF,% of GDP,South Africa
Education,2000,1.788190007,ZMB,% of GDP,Zambia
Education,2004,2.463429928,ZMB,% of GDP,Zambia
Education,2005,1.735530019,ZMB,% of GDP,Zambia
Education,2007,1.240759969,ZMB,% of GDP,Zambia
Education,2008,1.099720001,ZMB,% of GDP,Zambia
